Я;Я;Я;Я;c;Я;Я;Я;Я;Я;Я;Я
1;7;42;22;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
7;27;56;22;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
41;61;61;47;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;хярхмю;1
51;93;21;2;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
70;12;71;49;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
45;3;11;24;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
73;74;5;28;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
93;26;48;1;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
98;80;15;47;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
44;34;59;30;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
27;29;12;48;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
43;24;47;28;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
15;95;47;45;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
84;97;88;19;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
25;58;35;33;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
50;93;79;1;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
62;71;86;6;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
95;19;98;15;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
58;97;94;44;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
11;90;98;28;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
70;76;75;46;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
74;13;35;49;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
2;87;100;37;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
40;35;28;32;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
27;48;53;47;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
98;69;41;14;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
11;51;10;4;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
72;10;45;7;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
68;94;62;11;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
100;6;49;37;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
67;88;10;35;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
89;54;2;38;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
18;94;24;35;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
33;48;9;2;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
91;1;14;37;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
47;8;99;5;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
72;94;47;41;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
54;8;31;29;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
47;73;15;13;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
6;5;44;29;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
85;46;77;16;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
2;48;13;4;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
8;8;77;49;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;1
14;89;4;18;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
47;19;72;42;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
62;72;40;21;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
73;62;68;22;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
58;33;69;7;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
55;28;70;47;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
74;29;67;19;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
58;92;38;20;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
14;84;77;12;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
36;28;52;37;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
27;42;9;10;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
61;87;53;32;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
86;74;55;36;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
20;53;40;1;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
36;38;24;47;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
3;11;12;41;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
85;25;58;49;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
47;59;21;10;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
8;97;52;49;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
98;52;17;13;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
3;98;73;2;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
19;55;33;41;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
86;8;12;32;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
56;24;96;32;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
68;93;11;29;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
87;20;93;22;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
67;43;49;28;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
14;19;85;10;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
36;72;52;41;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
80;3;28;18;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
80;72;90;50;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
11;97;3;31;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
65;81;81;38;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;хярхмю;1
65;31;61;47;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
74;92;7;49;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
52;58;1;10;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
87;87;81;3;хярхмю;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;1
21;84;64;12;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
35;92;47;4;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
20;4;93;4;кнфэ;кнфэ;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;1
76;35;22;39;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
64;31;50;39;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
68;77;96;10;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
34;22;79;2;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
17;90;40;34;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
96;97;69;11;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
23;13;41;36;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
78;66;40;37;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
69;18;85;31;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
98;98;29;22;хярхмю;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;1
38;11;30;18;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
69;66;17;3;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
71;80;52;8;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
1;42;50;22;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
82;51;95;15;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
14;28;19;50;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
14;51;18;19;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
100;71;27;15;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
13;61;27;2;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
35;61;56;23;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
82;15;7;33;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
85;75;50;3;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
28;85;55;45;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
43;52;55;13;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
8;45;71;33;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
94;13;29;40;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
64;41;16;12;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
16;53;9;30;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
73;36;54;44;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
19;70;46;1;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
24;52;29;50;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
29;66;41;38;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
43;70;76;4;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
83;31;59;41;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
21;67;65;43;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
19;27;61;22;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
25;73;17;44;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
13;95;76;13;хярхмю;кнфэ;кнфэ;кнфэ;хярхмю;кнфэ;кнфэ;1
27;43;3;37;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
2;6;51;33;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
29;90;55;19;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
93;59;94;7;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
59;56;87;41;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
11;83;4;22;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
39;55;43;1;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
52;42;62;28;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
45;68;1;32;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
47;51;81;18;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
94;53;58;12;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
32;60;30;49;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
95;20;65;43;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
95;81;86;36;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
27;85;54;35;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
13;12;15;10;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
77;74;24;22;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
49;22;93;13;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
80;60;40;31;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
91;40;12;27;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
43;12;33;46;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
39;52;82;44;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
53;23;7;33;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
35;21;87;18;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
99;68;59;17;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
54;58;35;27;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
49;54;48;44;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
90;40;15;11;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
8;55;93;46;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
77;60;55;15;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
24;37;67;18;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
16;7;79;41;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
86;32;1;29;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
73;92;32;6;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
34;38;34;39;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;хярхмю;кнфэ;1
66;27;70;14;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
65;76;77;38;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
11;32;72;35;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
21;11;100;33;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
55;98;13;9;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
74;35;12;5;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
11;66;6;24;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
16;22;64;31;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
77;35;76;1;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
98;47;3;3;кнфэ;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;1
49;88;28;49;хярхмю;кнфэ;кнфэ;кнфэ;хярхмю;кнфэ;кнфэ;1
84;6;51;26;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
60;17;41;26;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
7;37;79;36;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
68;6;22;43;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
90;96;85;20;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
19;66;22;41;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
77;94;64;47;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
42;100;20;2;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
72;77;13;36;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
80;98;98;50;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;хярхмю;1
89;1;32;50;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
91;97;15;50;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
48;94;98;18;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
60;8;21;24;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
68;24;35;4;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
7;76;43;41;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
70;19;37;40;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
56;93;90;7;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
99;98;20;21;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
87;74;79;4;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
36;85;13;19;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
22;38;29;48;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
98;78;62;10;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
30;25;8;19;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
29;65;35;31;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
25;10;57;38;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
16;78;45;49;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
19;57;53;15;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
93;97;80;44;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
73;77;76;45;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
23;95;25;44;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
33;59;36;30;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
8;86;22;47;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
13;19;71;40;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
42;3;39;7;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
58;33;2;21;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
13;75;18;40;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
35;58;52;29;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
9;17;75;30;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
25;12;50;41;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
97;98;58;16;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
21;12;69;36;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
88;33;61;40;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
32;73;100;21;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
7;29;80;41;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
58;91;47;49;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
11;97;94;10;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
34;14;40;45;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
45;41;25;22;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
47;43;30;21;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
59;23;21;18;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
58;80;60;7;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
73;55;60;28;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
20;84;53;15;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
99;76;84;42;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
8;58;95;37;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
3;66;92;11;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
70;34;54;13;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
85;39;79;35;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
2;71;45;31;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
81;48;78;42;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
93;80;60;7;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
67;40;20;32;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
97;36;57;45;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
54;40;20;5;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
34;23;48;3;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
97;78;9;42;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
69;13;28;15;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
95;46;7;40;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
86;26;89;1;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
9;93;40;13;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
84;70;6;47;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
64;27;35;29;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
39;60;49;19;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
4;95;81;16;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
38;10;57;17;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
66;15;25;8;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
43;45;24;32;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
8;54;20;2;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
93;85;45;46;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
23;38;38;34;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;хярхмю;1
87;81;39;36;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
83;75;38;8;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
2;2;39;23;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;1
75;85;84;1;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
15;24;20;25;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
79;98;93;4;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
34;66;39;5;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
65;16;60;45;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
78;72;83;4;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
69;50;77;7;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
88;70;82;24;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
35;10;64;45;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
47;23;54;21;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
27;100;74;9;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
17;23;35;30;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
8;2;49;6;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
68;8;10;29;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
78;33;9;39;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
44;27;34;31;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
79;51;17;38;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;0
